nameseq,average,median,maximum,minimum,peak,none_levated_peak,sample_standard_deviation,population_standard_deviation,percentile15,percentile25,percentile50,percentile75,amplitude,variance,interquartile_range,semi_interquartile_range,coefficient_of_variation,skewness,kurtosis,label
GGgCD56,24794.99999999999,429.5112263962585,1495123.0,72.13432826720859,0.0013040263493984009,0.33851985271887586,156985.60637204928,157801.12150319677,243.6642333966692,289.83627841676577,429.5112263962585,1814.489959736302,1495050.8656717327,24901193947.666668,1524.6536813195362,762.3268406597681,6.331341253157869,0.46562527616433597,0.12015041838893968,real
GGgCD57a,16284.0,239.61691659894572,1288328.0,54.47231518487177,0.002128879063293212,0.5360941657934786,126267.03253026895,126878.49873375724,87.66235110386982,127.04592180627405,239.61691659894572,441.11118260201323,1288273.5276848152,16098153440.93204,314.06526079573916,157.03263039786958,7.754055055899592,0.38120123903810443,0.047383893470289616,real
GGgCD57b,9395.999999999998,201.05409375185303,561856.0,26.21070528510098,0.00368951326805733,0.5774360507020608,57000.24575385619,57276.27761403833,86.57981877560049,108.45988486363429,201.05409375185303,370.0830995693537,561829.7892947149,3280571977.3203883,261.6232147057194,130.8116073528597,6.066437393982141,0.48394243487762967,0.04789598618917658,real
GGgCD57c,10420.000000000002,199.18048726681275,669320.0,41.30891810745154,0.003326935380678182,0.5789445101745514,67090.20828705185,67415.1022370438,88.22258884453788,104.61541783419435,199.18048726681275,370.7618816257729,669278.6910818926,4544796009.631068,266.1464637915785,133.07323189578926,6.438599643671002,0.45703328877751154,0.049370305842938444,real
GGgCD57d,37933.999999999985,451.5865126829883,3315820.0,68.7970353914991,0.0009402295214495355,0.3571609707552886,319444.26676025975,320947.54220109637,155.20888599227618,263.72170805836674,451.5865126829883,1363.549883674546,3315751.2029646086,103007324844.92453,1099.8281756161791,549.9140878080896,8.421054113994302,0.35200894854795345,0.061451979715689206,real
GGgCD58a,26124.99999999998,236.60048311486827,1926395.0,18.851682701855985,0.0011993620414673053,0.41779659042274236,199153.04578640015,200220.89819072603,129.47338257028582,136.39477451844215,236.60048311486827,664.2404801630707,1926376.1483172982,40088408072.30108,527.8457056446287,263.9228528223143,7.623083092302403,0.3899774580096278,0.08116553305987871,real
GGgCD58b,11072.000000000005,364.60051813478606,480088.0,48.2038792037918,0.002890173410404623,0.4204874066069121,54640.4102473618,54927.238518645834,155.54207998123982,208.44269680071,364.60051813478606,897.3650407090994,480039.79612079624,3017001531.28421,688.9223439083894,344.4611719541947,4.935008150953917,0.5878835517554815,0.07041024405168834,real
GGgCD59,14367.999999999995,276.6748141524257,941160.0,24.0,0.0022271714922049005,0.47186057740889636,97718.23379492693,98231.19392728028,120.89905498203208,179.18111713126342,276.6748141524257,779.5109316752705,941136.0,9649367460.378948,600.3298145440071,300.1649072720036,6.801102018021086,0.432610925472308,0.10909203155021269,real
GGgCD60,33239.00000000001,484.2455675213148,2294011.0,76.4013950915895,0.0008925258481502651,0.2889168176173388,242775.28866834863,244150.7970620728,224.07844342235774,308.41645475014707,484.2455675213148,1887.731400082837,2293934.598604908,59609611706.045456,1579.3149453326898,789.6574726663449,7.303928778493594,0.40475397572968513,0.06828123856592627,real
GGgCD61a,17230.99999999999,381.3697952574569,1003219.0,54.470414901284116,0.001721703131952103,0.3801839179851676,107963.8841279805,108575.58241758679,158.20621742375266,192.81045207990684,381.3697952574569,2124.742203274383,1003164.5295850987,11788657097.318182,1931.9317511944762,965.9658755972381,6.265677217107572,0.4682018530780801,0.16055421548614215,real
GGgCD61b,11307.999999999995,335.99999999999994,507064.0,8.0,0.002594033722438393,0.4170165920810385,58914.79800525501,59252.42138822527,133.93623745600928,164.80145165216473,335.99999999999994,1154.7737367038067,507056.0,3510849440.367816,989.972285051642,494.986142525821,5.210010435554921,0.558705132063153,0.11102373030095748,real
GGgCD61c,20708.00000000001,551.5829056002233,1235416.0,144.5555359322761,0.0014165217951194378,0.32822139187464744,132651.53912412777,133411.7260875339,340.56017433071133,355.10511692885666,551.5829056002233,1938.3017571051757,1235271.4444640677,17798688657.655174,1583.196640176319,791.5983200881595,6.405811238368153,0.4558503556194375,0.08566926975722332,real
GGgCD61d,12842.999999999998,260.5136393078938,571851.0,51.0,0.0023359028264424205,0.4184832271211561,65696.99752652322,66065.05081263772,131.17825218493434,159.88860184452244,260.5136393078938,895.2619004753749,571800.0,4364590938.876405,735.3732986308524,367.6866493154262,5.115393407032876,0.5745690138554185,0.0542412521221593,real
GGgCD61e,17830.999999999996,375.9082549363297,936419.0,48.94602437792899,0.001663769091282972,0.3655267376658988,103460.49257566872,104046.67569478787,176.87303217253427,245.07208611446362,375.9082549363297,1276.765703262942,936370.053975622,10825710723.136364,1031.6936171484783,515.8468085742392,5.802282125268843,0.5061378883044868,0.08522624761397841,real
GGgCD62,16998.99999999999,287.4351688470535,1200539.0,27.496723131127617,0.0017452006980802803,0.4088098205580276,127047.77452596325,127767.59770575637,100.58130778983063,149.13564052460515,287.4351688470535,1257.6969474393486,1200511.503276869,16324559023.5,1108.5613069147435,554.2806534573717,7.4738381390648465,0.3946129295103345,0.18603821152579567,real
GGgCD63,93382.0,1655.1087693272134,7624436.0,285.6944143941845,0.00038551326808164313,0.23378914242615126,735124.3425843006,738551.5142751593,813.139628844582,872.3366686792217,1655.1087693272134,5199.074369151146,7624150.305585606,545458339238.13086,4326.737700471925,2163.3688502359623,7.872227437667865,0.3743321472999134,0.06962767066048421,real
GGgCD64,6837.999999999996,149.12098489722723,492596.0,20.0,0.004484742127327681,0.6434378406324809,51138.36184314081,51418.57414259115,65.15362209133465,79.52645794379602,149.12098489722723,446.9709426362724,492576.0,2643869766.857143,367.4444846924764,183.7222423462382,7.478555402623696,0.3923989021560699,0.06332905384772668,real
GGgCD65,11193.999999999995,253.89841773875014,679308.0,52.02902452212709,0.0029777857185396953,0.4920906375276627,69395.19594323514,69744.796120274,158.5572809000082,173.62024070831865,253.89841773875014,576.3502266183517,679255.9709754778,4864336585.858585,402.72998591003307,201.36499295501653,6.1993207024508825,0.4729477927208469,0.07312497327607335,real
GGgCD66,9587.999999999998,148.83885821841693,570008.0,25.80049455839128,0.0030246141009595334,0.5192682206165621,61979.33026420987,62338.63373953289,62.46557646742505,92.81095243233025,148.83885821841693,501.66270382196745,569982.1995054416,3886105256.5116277,408.85175138963723,204.42587569481861,6.4642605615571425,0.4568859215585418,0.12276312504980502,real
GGgCD67,26745.0,414.7096277271512,2282363.0,36.8947562137547,0.0013585093787000686,0.5084922634374492,218944.65561415284,219955.9527074977,112.09578136554619,135.4114756901662,414.7096277271512,1099.770025976049,2282326.1052437862,48380621131.46296,964.3585502858829,482.17927514294144,8.186377102791282,0.36078008341991463,0.10809258007976982,real
GGgCD68,17598.0,310.98824702939686,1296308.0,74.5503255669681,0.0017236807212940863,0.42572890881846087,135414.8199496643,136165.04629970205,145.80172012333202,194.43719296594546,310.98824702939686,907.5067077918326,1296233.449674433,18540919833.8,713.0695148258872,356.5347574129436,7.694898281035589,0.38297902163285624,0.1835198917109079,real
GGgCD69a,2441.9999999999995,250.12701110868926,139044.0,43.50155281000756,0.013650013650013653,0.7894283858839042,13899.86719361016,13969.89215665915,94.0812219624067,117.81914426214274,250.12701110868926,722.4668342385019,139000.49844718998,195157886.86868685,604.6476899763591,302.32384498817953,5.692001307784669,0.47307063262422944,0.10294284988821877,real
GGgCD69b,9162.000000000007,276.9896957689003,790564.0,30.441339408497022,0.003638215818962378,0.5821977899466072,78566.93413898749,78962.73983866241,89.65775549350968,118.81761895143154,276.9896957689003,1182.4510788315315,790533.5586605915,6235114282.828282,1063.6334598801,531.81672994005,8.575303878955188,0.3392652545858503,0.11595135237329768,real
GGgCD70,35157.00000000001,729.6123974899842,2302235.0,133.1522090397943,0.0008912402461340082,0.325613376261459,239538.21199549772,240822.60839826052,313.9513602296285,427.11268617998934,729.6123974899842,2668.9011816998723,2302101.84779096,57995528715.741936,2241.788495519883,1120.8942477599414,6.813386011192584,0.4311719702135513,0.11854734137749434,real
GGgCD71,33935.00000000001,669.0113178077348,1994923.0,129.9973437606491,0.0008742203231668384,0.27030804478823767,214292.28212887183,215506.41242357923,380.972930947793,436.22272344478023,669.0113178077348,2559.389560069594,1994793.0026562393,46443013795.681816,2123.166836624814,1061.583418312407,6.314786566343651,0.4657095675828398,0.1057359080769989,real
GGgCD72a,22702.000000000007,400.2257531470218,1486708.0,150.42914682798826,0.0013508354623674855,0.3622741562914685,155250.0082962961,156100.69964123645,236.74836783295873,271.27232733730756,400.2257531470218,1612.7531777984582,1486557.570853172,24367428428.483517,1341.4808504611506,670.7404252305753,6.838604893678797,0.4309521363301284,0.06529687482716916,real
GGgCD72b,13214.000000000002,418.9030079491091,775236.0,31.87706747484144,0.0023207708995509812,0.44005855730778026,81685.02543306208,82132.61796403652,149.16693235716522,206.17347360532966,418.9030079491091,1542.46667350332,775204.1229325251,6745766933.626373,1336.2931998979902,668.1465999489951,6.181703150678225,0.4699183329214732,0.13718447931139016,real
GGgCD73,10001.999999999989,226.6150187712383,612820.0,27.16871671597204,0.0027994401119776076,0.48546734432497224,66961.96774289118,67364.145339351,95.3158710262895,141.8289572150967,226.6150187712383,549.3296896648112,612792.831283284,4537928077.301205,407.5007324497145,203.75036622485726,6.694857802728579,0.43795240689890824,0.05082607672550135,real
GGgCD74,21799.0,448.6771068099008,1841075.0,70.84411826174569,0.0019878587702799825,0.5136409889317601,163179.89371243014,163811.15291180444,137.96140626586364,193.42376363078833,448.6771068099008,989.6100440509376,1841004.1558817383,26834093818.294575,796.1862804201493,398.09314021007464,7.48565960422176,0.39251752910469784,0.06824386479798958,real
GGgCD75,19236.000000000004,505.7849503009742,1265768.0,122.64634594940921,0.0015075899355375334,0.3504794313875179,135424.15023916523,136209.22435365108,308.4466093737415,352.15061617520684,505.7849503009742,1473.251798987526,1265645.3536540505,18552952799.023254,1121.1011828123192,560.5505914061596,7.040140894113392,0.4149233726027584,0.07740679517843617,real
GGgCD76,235471.99999999983,2009.993715175457,27441240.0,648.0,0.00022649543611696243,0.23461825849979104,2195656.121738557,2202549.8784870105,1013.5896645491938,1150.791218667448,2009.993715175457,5630.993530934495,27440592.0,4851225967223.145,4480.202312267047,2240.1011561335235,9.32448920355099,0.31898711821043085,0.06940085464399015,real
GGgCD77,25313.00000000002,404.9250353764282,2346875.0,112.56834823315435,0.0014353625936607004,0.46456193059597173,223688.27330461467,224721.48098887506,179.95262502482626,217.8327315873245,404.9250353764282,1509.8293833902885,2346762.431651767,50499744017.833336,1291.996651802964,645.998325901482,8.836893031431064,0.33405517325493705,0.07323654677139944,real
GGgCD78,298360.9999999995,1932.4163517265868,68632339.0,276.3467356186234,0.0003284611594678935,0.49093655277980314,4015681.3662443394,4022528.227765714,785.3958388292974,1016.7122822762965,1932.4163517265868,6562.651832937747,68632062.65326439,16180733343171.973,5545.93955066145,2772.969775330725,13.459136302145208,0.22145326529642514,0.10899358504889606,real
GGgCD79,271086.0000000001,1651.5594268779237,60024612.0,274.19034474578507,0.0003492126729770871,0.4474127794017921,3570177.0347975744,3576479.2056952524,822.9085187767874,990.9123007258916,1651.5594268779237,6427.750960554029,60024337.80965526,12791203508770.545,5436.838659828138,2718.419329914069,13.169905619609914,0.2264042689875172,0.06552965330761482,real
GGgCD80,142240.9999999997,1299.5364908495108,23469195.0,196.9348071016482,0.0008014566826723675,0.6430748031672373,1397038.446042914,1399085.3899187979,484.35954763305074,612.1387613065722,1299.5364908495108,4629.897336019698,23468998.065192897,1957439928284.2344,4017.7585747131257,2008.8792873565628,9.821629811678186,0.30265766251823134,0.08522405196079609,real
GGgCD81,33740.0,529.802360544212,2692808.0,81.56987114779353,0.0011855364552459987,0.36758979265281655,249916.35762390585,250964.22954729805,292.3535469436798,323.787581531894,529.802360544212,2431.199245604145,2692726.4301288524,62983044512.268906,2107.411664072251,1053.7058320361255,7.407123818135918,0.3986557497300735,0.09309566895230713,real
GGgCD82,8915.000000000002,209.8080361351548,731115.0,23.836329040007197,0.004823331463825013,0.7285331983981991,64994.577004547085,65247.96812928354,86.15350437150632,102.69358235806726,209.8080361351548,610.1746538406088,731091.16367096,4257297345.0,507.48107148254155,253.74053574127078,7.290474145209991,0.4018116140638544,0.06546527775244909,real
GGgCD83,75034.00000000007,519.688762720485,9584932.0,104.69026956956083,0.0007241161784435493,0.48903848559091084,753044.9731071844,755365.6102665585,204.76086086494223,292.27207135135154,519.688762720485,1446.0434584496693,9584827.309730431,570577205173.3704,1153.7713870983177,576.8856935491589,10.03604996544478,0.2968520363258847,0.07326657022306828,real
GGoCD1,19030.0,428.50876637884903,1308644.0,64.27089640034995,0.0016114906288316694,0.3769316013669385,136432.03877388916,137179.617185196,192.6487463972258,246.34256349269052,428.50876637884903,1360.2591006855546,1308579.7291035997,18818247371.076923,1113.916537192864,556.958268596432,7.169313650756131,0.4090276316499897,0.08676819198113621,real
GGoCD2,6899.999999999998,184.33636506056905,417336.0,41.563462460303015,0.005024154589371982,0.640123801710075,41915.693099363154,42118.67585117451,81.344208605401,104.4516744311966,184.33636506056905,530.3189702018783,417294.4365375397,1773982855.4563107,425.8672957706817,212.93364788534086,6.074738130342488,0.48065508202521867,0.05263972046152895,real
GGoCD3,49856.99999999996,838.0427790683228,4564507.0,94.61022749414475,0.0007287508942241483,0.3204670560177029,435634.9113994424,437647.0925984856,345.45192975336215,398.5108580310372,838.0427790683228,2266.2792924514965,4564412.3897725055,191534977659.9074,1867.7684344204595,933.8842172102297,8.737688015713797,0.33756906945402154,0.07480025775006355,real
GGoCD4,31414.00000000002,637.4948986328318,2298868.0,146.18757609648802,0.0011459858661743165,0.35995336566912667,223685.3144307869,224728.14206261726,340.6,380.37625892252356,637.4948986328318,2349.1862758779816,2298721.8124239035,50502737834.915886,1968.8100169554582,984.4050084777291,7.120561355789991,0.4127652078503809,0.08432535045003027,real
GGoCD5,7626.999999999997,166.4070871966843,487947.0,23.81953982772997,0.004239325204317995,0.6037124838531973,50473.38419404825,50735.5853568282,77.51256294258812,96.21291176718742,166.4070871966843,536.11165911288,487923.1804601723,2574099621.5,439.89874734569264,219.94937367284632,6.617724425599616,0.44343725105417375,0.0971178050893872,real
GGoCD6,2834.9999999999995,152.99251089399797,79683.0,21.549435203649338,0.011405055849500297,0.7733624008840931,11195.205402313975,11253.362704839237,57.092016573797835,85.21982699303449,152.99251089399797,505.7480312852066,79661.45056479635,126638172.16666666,420.5282042921721,210.26410214608606,3.948926067835618,0.7187025318584102,0.1062402435616525,real
GGoCD7,26585.000000000004,416.90046158420824,1687691.0,90.80451926496899,0.0011660710927214593,0.34249422349824543,176715.34137702934,177673.15512081998,153.43066743641208,179.0997950553192,416.90046158420824,1463.5355763072953,1687600.195480735,31567750050.586956,1284.435781251976,642.217890625988,6.647182297424462,0.44424155822303674,0.1197664657721436,real
GGoCD8-1,23524.000000000015,341.8424072534723,1673264.0,53.72346446400955,0.0012327835402142484,0.3559493765549346,178678.50737008077,179714.3334816235,134.65818506575945,162.00853598239502,341.8424072534723,685.015173442455,1673210.276535536,32297241658.744186,523.0066374600599,261.50331873002995,7.59558354744434,0.3892268510738913,0.05183062702811397,real
GGoCD8-2,23524.000000000015,341.8424072534723,1673264.0,53.72346446400955,0.0012327835402142484,0.3559493765549346,178678.50737008077,179714.3334816235,134.65818506575945,162.00853598239502,341.8424072534723,685.015173442455,1673210.276535536,32297241658.744186,523.0066374600599,261.50331873002995,7.59558354744434,0.3892268510738913,0.05183062702811397,real
GGoCD9,6958.000000000002,255.65314600597264,374660.0,33.68376651847639,0.005125994059595668,0.6015152581170985,38173.61704109266,38353.25858410036,94.2617125441194,112.74165127996623,255.65314600597264,627.1285934333473,374626.3162334815,1470972444.018868,514.386942153381,257.1934710766905,5.486291612689372,0.5267261035373597,0.05736868770090032,real
GGoCD10,9088.999999999998,212.4015420372468,549435.0,39.07567072396256,0.003410716250412587,0.5084760387824767,57511.773177324314,57823.492388286795,90.37981210120874,112.09200509048468,212.4015420372468,773.5566933676544,549395.9243292761,3343556271.978261,661.4646882771697,330.73234413858484,6.327623850514284,0.46303206982997047,0.06780875059683864,real
